,work_id,name,artist_id,style,museum_id,subject
13678,132001,Stormy Sky Over Cannes,912,13,"",""
13679,131965,"Stylized Landscape, Le Grand-Lemps",912,13,36,""
13680,131242,Summer Sky,912,13,"",22
13681,131275,Taste the Garden,912,13,"",15
13682,131173,Terrace in the South,912,13,"",""
13683,131837,Terrace in Vernon,912,13,"",""
13684,131297,The Arc de Triomphe,912,13,"",""
13685,132037,The Barn,912,13,"",""
13686,132064,The Bridge of Saints-Pe`res,912,13,"",14
13687,131374,The Cannet,912,13,"",""
13688,131308,The Caravan,912,13,"",""
13689,131385,The Chiffonniers or The Return of the Halles,912,13,"",""
13690,21315,The Children"s Meal,912,13,35,""
13691,131092,The Children"s Walk,912,13,"",""
13692,21317,"The Dining Room, Vernonnet",912,13,35,""
13693,21319,The Dressing Room,912,13,35,""
13694,131929,The Fig Dish,912,13,"",""
13695,131920,The French Window with Dog,912,13,"",""
13696,131119,The Fruit Bowl of Mandarins,912,13,"",0
13697,131715,The Fruit Bowl,912,13,"",0
13698,21321,The Green Blouse,912,13,35,""
13699,131083,The Merchant of the Four Seasons,912,13,"",""
13700,131737,The Model in the White Shirt,912,13,"",12
13701,132055,The Nap in the Garden,912,13,"",15
13702,131693,The Omnibus,912,13,"",""
13703,21323,The Open Window,912,13,58,""
13704,131341,"The Orange Bodice, Marthe Bonnard",912,13,"",""
13705,131911,The Organ player,912,13,"",""
13706,131704,The Pine Forest,912,13,"",""
13707,132127,The Port of Cannes,912,13,"",""
13708,131748,The Press at Grand Lemps,912,13,"",""
13709,132100,The Quays of Paris,912,13,"",""
13710,198558,The Ragpickers,912,13,51,""
13711,132082,The Red Roof,912,13,"",""
13712,132046,The Seine at Vernon,912,13,"",5
13713,131893,The Small Street,912,13,"",""
13714,131760,The Strawberries,912,13,"",""
13715,131319,The Table,912,13,"",""
13716,21325,The Terrace at Vernonnet,912,13,35,""
13717,131539,The Terrace of Ma Roulotte in Vernonnet,912,13,"",""
13718,131110,"The Terrace on the Seine, Vernon",912,13,"",15
13719,131352,The Terrace,912,13,"",""
13720,131363,The Toilet,912,13,"",""
13721,131128,The Two Oxen and the Farm,912,13,"",""
13722,131726,The Vernon Garden,912,13,"",15
13723,21327,The White Cat,912,13,49,""
13724,131074,The Woman in the Restaurant,912,13,"",""
13725,131550,Two Ladies Chatting at a Table,912,13,"",""
13726,131484,Under the Tree,912,13,"",""
13727,21329,"View of the Old Port, Saint-Tropez",912,13,35,""
13728,21331,"Village Scene, Grasse",912,13,35,""
13729,131495,Winter Day,912,13,"",9
13730,131209,Woman in an Interior,912,13,"",""
13731,131875,Woman in Red Bathrobe,912,13,"",""
13732,131583,Woman Making a Success,912,13,"",""
13733,198570,"Woman with Dog, or Woman and Dog at Table",912,13,51,""
13734,21333,Woman with Mimosa,912,13,35,""
13735,131682,Young Girls with Dogs,912,13,"",20
13736,132028,Young Woman at Table,912,13,"",""
13737,131660,"Young Woman, Blue-Green Dress",912,13,"",""
13738,131065,Young Woman in a Black Hat,912,13,"",""
13739,131056,Young Woman in a Blue Hat,912,13,"",""
13740,131649,Young Woman Painting,912,13,"",""
13741,131902,Young Woman Sitting,912,13,"",""
13742,131638,Young Woman with Bare Chest,912,13,"",""
13743,131671,Young Women by the Sea,912,13,"",""
13744,168609,Works of Mercy,596,2,"",""
13745,137758,Le Casino de Nice aux Palmiers et aux Vasques,778,12,"",""
13746,137769,Le Casino de Sainte-Adresse au Pêcheur,778,12,"",""
13747,137780,Le Casino,778,12,"",""
13748,137791,Le Concerto au Violon,778,12,"",17
13749,137802,Le Manoir du Vallon,778,12,"",""
13750,137813,Le Marche aux Poissons,778,12,"",""
13751,137824,Le Pin,778,12,"",""
13752,137835,Le Port du Havre,778,12,"",""
13753,137846,Le Quintette,778,12,"",17
13754,137857,"Le Re´servoir a Golfe-Juan, a L"Oiseau",778,12,"",""
13755,137868,Le Violon,778,12,"",17
13756,137974,Les Maisons Rouges de Sainte-Adresse,778,12,"",""
13757,137879,Les Voiliers a Deauville,778,12,"",""
13758,138036,Mozart,778,12,"",17
13759,138047,Nature Morte au Sucrier Bleu,778,12,"",""
13760,137890,Nogent-sur-Marne,778,12,"",""
13761,138058,Nu dans un Paysage,778,12,"",""
13762,137901,Paysage de Sicile,778,12,"",""
13763,138069,Portrait de Madame Raoul Dufy,778,12,"",""
13764,138080,Portrait du Poete Francois Berthault,778,12,"",""
13765,25827,"Portrait of Suzanne Dufy, the Artist"s Sister",778,12,34,""
13766,137912,Re´gates a Cowes,778,12,"",""
13767,137923,Re´gates a Deauville,778,12,"",""
13768,138091,Sous-Bois a Vallauris,778,12,"",""
13769,25829,The Paddock,778,12,"",""
13770,137983,Trouville,778,12,"",""
13771,137934,Voiliers dans le Port de Deauville,778,12,"",""
13772,137945,Voiliers et Barques dans le Port,778,12,"",""
13773,3203,Flora,920,0,34,""
13774,163045,Head of a Boy,920,0,43,""
13775,3207,Head of Christ,920,0,67,10
13776,3205,Head of Christ,920,0,35,10
13777,3209,Hendrickje Bathing in a River,920,0,47,""
13778,3211,Hendrickje Stoffels,920,0,35,""
13779,3213,Herman Doomer,920,0,35,""
13780,3215,Jacob Blessing,920,0,"",""
13781,3217,Jeremiah Lamenting the Destruction of Jerusalem,920,0,43,""
13782,163079,Johannes Wtenbogaert,920,0,55,""
13783,3219,Large Self-Portrait,920,0,"",3
13784,163062,Laughing Young Man,920,0,43,""
13785,3221,Lieven Willemsz Van Coppenol,920,0,35,""
13786,3225,Lucretia,920,0,46,""
13787,3223,Lucretia,920,0,"",""
13788,3227,Man in a Beret,920,0,35,""
13789,3229,Man in a Fur-lined Coat,920,0,"",""
13790,3231,Man in a Red Cloak,920,0,35,""
13791,3233,Man in Armor (Mars),920,0,35,""
13792,163031,Man in Oriental Clothing,920,0,43,3
13793,3235,Man in Oriental Costume,920,0,46,""
13794,3237,Man in Oriental Dress,920,0,35,""
13795,3239,Man with a Beard,920,0,35,""
13796,3241,Man with a Magnifying Glass,920,0,35,""
13797,3243,Man with a Steel Gorget,920,0,35,""
13798,3245,Minerva,920,0,"",""
13799,3249,Old Man with a Gold Chain,920,0,"",""
13800,3247,Old Man with a Gold Chain,920,0,68,""
13801,3251,Old Woman Cutting Her Nails,920,0,35,""
13802,3255,Pilate Washing His Hands,920,0,35,""
13803,3257,Portrait of a Lady with an Ostrich-Feather Fan,920,0,46,3
13804,3261,"Portrait of a Man, Member of the Van Beresteyn Family",920,0,35,3
13805,3263,"Portrait of a Man, Seated",920,0,46,3
13806,3265,Portrait of a Man (The Auctioneer),920,0,35,3
13807,3267,Portrait of a Man with a Breastplate and Plumed Hat,920,0,35,3
13808,3259,Portrait of a Man,920,0,35,3
13809,3271,"Portrait of a Woman, the Van Beresteyn Family",920,0,35,3
13810,3269,Portrait of a Woman,920,0,35,3
13811,3273,Portrait of a Young Woman with a Fan,920,0,35,3
13812,198728,Portrait of Dirck Jansz. Pesser,920,0,60,3
13813,3275,Portrait of Hendrickje Stoffels,920,0,47,3
13814,3277,Portrait of Jacob de Gheyn (III),920,0,"",3
13815,3279,Portrait of Jacob Trip,920,0,47,3
13816,3283,Portrait of Maertgen van Bilderbeecq,920,0,43,3
13817,3287,"Portrait of Margaretha de Geer, Wife of Jacob Trip",920,0,47,3
13818,3285,"Portrait of Margaretha de Geer, Wife of Jacob Trip",920,0,47,3
13819,3289,Portrait of Marten Looten,920,0,60,3
13820,3291,Portrait of Nicolaes Ruts,920,0,"",3
13821,3532,Portrait of Rembrandt Van Rijn,920,0,"",3
13822,3534,Rembrandt as a Young Man,920,0,35,""
13823,3536,Rembrandt"s Son Titus,920,0,35,""
13824,3295,Saskia Van Uylenburgh in Arcadian Costume,920,0,47,""
13825,3297,"Saskia Van Uylenburgh, the Wife of the Artist",920,0,46,""
13826,3293,Saskia,920,0,"",""
13827,3305,Self-Portrait,920,0,46,3
13828,3299,Self-Portrait,920,0,"",3
13829,3301,Self-Portrait,920,0,35,3
13830,3303,Self-Portrait,920,0,"",3
13831,3307,Self-Portrait as the Apostle St. Paul,920,0,43,3
13832,3309,Self-Portrait at 34,920,0,47,3
13833,3311,Self-Portrait at an Early Age,920,0,43,3
13834,3313,Self-Portrait in a Gorget,920,0,"",3
13835,3315,Self-Portrait in a Velvet Beret,920,0,"",3
13836,3319,Self-Portrait with Beret,920,0,"",3
13837,3321,Self-Portrait with Two Circles,920,0,"",3
13838,3323,Sophonisba Receives the Cup of Poison,920,0,50,""
13839,3327,St. Bartholomew,920,0,55,""
13840,3325,St. Bartholomew,920,0,"",""
13841,3329,St. Peter in Prison (The Apostle Peter Kneeling),920,0,"",""
13842,3331,St. Peter"s Denial,920,0,43,""
13843,3333,Supper at Emmaus,920,0,40,10
13844,3335,The Abduction of Europa,920,0,55,""
13845,3337,The Anatomy Lesson of Dr. Jan Deyman,920,0,"",""
13846,3341,The Beheading of John the Baptist,920,0,43,""
13847,3343,The Conspiracy of the Batavians Under Claudius Civilis,920,0,46,""
13848,3345,The Holy Family,920,0,"",11
13849,3347,The Jewish Bride,920,0,43,25
13850,3349,The Mennonite Preacher Anslo and His Wife,920,0,"",""
13851,3351,The Music Party,920,0,43,""
13852,3353,The Night Watch,920,0,43,""
13853,3355,The Philosopher,920,0,"",""
13854,3357,The Polish Rider,920,0,"",""
13855,3538,"The Prophetess Anna, Rembrandt"s Mother",920,0,43,""
13856,3359,The Raising of Lazarus,920,0,60,""
13857,3361,The Return of the Prodigal Son,920,0,34,""
13858,3363,The Sacrifice of Isaac,920,0,"",11
13859,3367,The Shipbuilder and His Wife,920,0,"",""
13860,3369,The Slaughtered Ox,920,0,40,""
13861,3373,The Standard Bearer (Floris Soop),920,0,35,""
13862,3375,The Stone Bridge,920,0,43,14
13863,3377,The Toilet of Bathsheba,920,0,35,12
13864,3379,Titus Van Rijn in a Monk"s Habit,920,0,43,""
13865,3381,Tobit and Anna with the Kid Goat,920,0,43,""
13866,3383,Tronie of a Man with a Feathered Beret,920,0,"",""
13867,3387,Woman with a Pink,920,0,35,""
13868,3389,Young Woman with a Red Necklace,920,0,35,""
13869,179568,Portrait de Madame Heim,711,9,"",26
13870,179415,Portrait de Madame Heim,711,9,"",""
13871,179426,Portrait de Madame Mandel,711,9,"",""
13872,179437,Portrait de Maria Lani,711,9,"",""
13873,25732,Portrait of Jean Metzinger,711,9,"",""
13874,179448,Portugaise au Potiron,711,9,"",""
13875,25734,Portuguese Woman,711,9,56,26
13876,179459,Prismes Electriques,711,9,"",26
13877,179331,Relief Disques,711,9,30,26
13878,179470,Relief Noir avec des Cercles de Couleur,711,9,60,26
13879,179481,Relief Rythme,711,9,61,26
13880,25736,Rhythm No. 1,711,9,30,26
13881,179586,Route de Laon,711,9,"",""
13882,179492,"Rythme, Joie de Vivre",711,9,"",26
13883,25738,Rythmes Sans Fin Exhibition,711,9,62,26
13884,25740,Similtaneous Open Windows,711,9,62,26
13885,25742,The Eiffel Tower,711,9,"",26
13886,25744,"The Three Windows, the Tower and the Wheel",711,9,30,26
13887,179559,Tour Eiffel,711,9,"",26
13888,25746,Tour Eiffel,711,9,"",26
13889,25748,Triomphe de Paris,711,9,"",26
13890,179340,Verseuse Etude,711,9,"",26
13891,123368,Snow in New York,593,11,"",9
13892,123379,The Beach Hat,593,11,30,""
13893,123510,The Blue Kimono,593,11,"",""
13894,123390,The Blue Tam,593,11,"",""
13895,123519,The Masquerade Dress,593,11,"",""
13896,123401,The Old Model (Old Spanish Woman),593,11,"",""
13897,123412,The Spanish Gypsy,593,11,"",""
13898,123423,Viv,593,11,"",""
13899,123434,Wee Annie Lavelle,593,11,"",""
13900,183037,The Table Corner,576,12,"",""
13901,26071,The Watering Can,576,12,46,""
13902,26073,White Leaves,576,12,"",""
13903,153714,"The Old Stairs, Raixa",725,5,"",""
13904,153694,The Pergola,725,5,"",""
13905,153723,"The Seamstress, Sitges",725,5,"",""
13906,153590,"The Washing Place, Barcelona",725,5,"",""
13907,153541,View of Girona,725,5,"",""
13908,153552,View Over Soller,725,5,"",""
13909,153599,Washerwomen from the Barceloneta,725,5,"",""
13910,153608,White Farmhouse,725,5,"",""
13911,29456,The Horses of Achilles,607,0,47,1
13912,29458,The Lamentation,607,0,"",10
13913,29522,The Lamentation,607,0,"",10
13914,29460,The Musician Enrique Liberti,607,0,50,""
13915,29528,The Penitent Apostle Peter,607,0,34,""
13916,29464,The Vision of the Blessed Hermann Joseph,607,0,46,""
13917,29466,"Thomas Howard, 2nd Earl of Arundel",607,0,55,""
13918,29468,Thomas Kiligrew and William Lord Crofts,607,0,"",""
13919,29472,Virgin and Child with Saint Catherine of Alexandria,607,0,"",11
13920,124926,"The Road, Winter Morning",663,8,"",9
13921,125092,The Spreading Tree,663,8,"",""
13922,124937,"Tranquil Sunset, September",663,8,"",8
13923,125114,Tulips and Narcissi,663,8,"",6
13924,124948,Twilight,663,8,"",8
13925,125103,Two Girls Resting,663,8,"",""
13926,124832,Youth Mourning,663,8,"",12
13927,176729,"Portrait of Dr. John Thomas, Bishop of Rochester",764,10,"",3
13928,22828,Portrait of Edward Holden Cruttenden,764,10,"",3
13929,22829,"Portrait of Elizabeth Kerr, Marchioness of Lothian",764,10,"",3
13930,176738,"Portrait of Elizabeth, Lady Forbes",764,10,"",3
13931,176747,"Portrait of Francis Basset, later 1st Baron de Dunstanville and Basset",764,10,"",3
13932,22833,Portrait of Henry Howard,764,10,"",3
13933,22834,"Portrait of John Murray, 4th Earl of Dunmore",764,10,"",""
13934,22836,Portrait of Lady Caroline Howard,764,10,47,""
13935,22839,Portrait of Miss Anne Mead,764,10,68,""
13936,207216,Portrait of Mrs George Collier,764,10,53,3
13937,22845,Portrait of Omai,764,10,"",3
13938,22846,"Portrait of Phillippa Elizabeth Dorothy Malone, Lady Sunderlin",764,10,"",3
13939,176678,"Portrait of Prince William Augustus, Duke of Cumberland",764,10,47,3
13940,176756,"Portrait of Richard Boyle, 2nd Earl of Shannon",764,10,"",3
13941,176686,"Portrait of Richard Crofts of West Harling, Norfolk",764,10,47,3
13942,176765,Portrait of Robert Welford in a Red Velvet Fur-Trimmed Jacket and Yellow Waistcoat,764,10,"",3
13943,176774,Portrait of Sir Gerard Napier in the Uniform of the Dorsetshire Militia,764,10,"",3
13944,176694,Portrait of Sir John Lade with His Dog,764,10,"",3
13945,176783,Portrait of the Hon. John Tufton in Green Classical Dress Playing with a Spaniel in a Landscape,764,10,"",3
13946,207229,Portrait of the Ladies Amabel and Mary Jemima Yorke,764,10,53,""
13947,22849,Portrait of Thomas Bowlby,764,10,"",3
13948,176792,"Portrait of Thomas Bruce Brudenell, 1st Earl of Ailesbury in Peer"s Robes",764,10,"",3
13949,176801,Portrait of William Cavendish 5th Duke of Devonshire,764,10,"",3
13950,22852,"Portrait of William Pulteney, 1st Earl of Bath",764,10,47,3
13951,22854,"Richard Boyle, 2nd Earl of Shannon",764,10,"",""
13952,22855,Richard Peers Symons,764,10,"",""
13953,22856,"Robert d"Arcy, 4th Earl of Holderness",764,10,62,""
13954,22857,Sarah Campbell,764,10,"",""
13955,176810,Self-Portrait,764,10,"",3
13956,176668,"Sir William Chambers, Joseph Wilton, Sir Joshua Reynolds",764,10,"",""
13957,22861,The Honorable Henry Fane with Inigo Jones and Charles Blair,764,10,35,""
13958,22862,The Ladies Waldegrave,764,10,"",""
13959,22863,"Thomas and Martha Neate with His Tutor, Thomas Needham",764,10,35,""
13960,22864,"Thomas Lister, Later Baron Ribblesdale",764,10,"",""
13961,22865,Three Ladies Adorning a Term of Hymen,764,10,62,""
13962,22866,"William Charles Colyear, Viscount Milsington, Later 3rd Earl of Portmore",764,10,"",""
13963,21014,The Roses of Heliogabalus,551,6,"",15
13964,167223,The Vintage Festival,551,6,"",""
13965,21024,This Is Our Corner,551,6,43,""
13966,21026,Unconscious Rivals,551,6,"",""
13967,21032,When Flowers Return,551,6,"",6
13968,21034,Who Is It,551,6,"",""
13969,177006,Nu Assis au Bord d"Un Lit,585,5,"",12
13970,177254,Nu Assis sur un Canape,585,5,"",12
13971,177016,Nu au Miroir,585,5,"",12
13972,177262,Nu Aux Bottines,585,5,"",12
13973,176917,Pommes Pichet et Theiere,585,5,"",0
13974,177196,"Portrait de Louis Moyses, Fondateur du &quot;boeuf sur le toit&quot;",585,5,"",""
13975,208649,Self-Portrait,585,5,"",""
13976,208621,The Blue Room,585,5,"",""
13977,25381,The Cast-Off Doll,585,5,"",12
13978,206557,The Circus,585,5,53,""
13979,177026,Torse au Ruban Bleu,585,5,"",""
13980,176927,Vase de Fleurs,585,5,"",6
13981,177238,Vase de Fleurs et Theiere,585,5,"",6
13982,177126,Vase de Fleurs sur une Table,585,5,"",0
13983,177246,Vase de Fleurs sur une Table Ronde,585,5,"",6
13984,177106,Vase de Fleurs sur une Table,585,5,"",0
13985,177116,Vase de Roses sur un Gueridon,585,5,"",0
13986,208611,Vase of Flowers on a Chair,585,5,"",6
13987,177036,Victorine ou La Tigresse,585,5,"",""
13988,208639,Young Girl in Front of a Window,585,5,"",""
13989,130865,Portrait of Elisabeth Van Rysselberghe,866,21,"",""
13990,130600,Portrait of Helene Keller (The Lady in White),866,21,"",""
13991,130883,Portrait of Madame Schlumberger and Her Daughter,866,21,"",""
13992,130765,Portrait of Mrs. Margareta von Kuhlmann Stumm,866,21,"",""
13993,130892,Portrait of Pierre Olin Reading,866,21,"",""
13994,130787,Scarlett Ribbon,866,21,"",12
13995,130820,Self-Portrait in Green Vest,866,21,"",""
13996,130901,Sitzender Akt,866,21,"",12
13997,130446,Study For Bathers Under The Pines,866,21,"",""
13998,130655,Study For The Ballast,866,21,"",""
13999,130534,Swimmers,866,21,"",12
14000,130798,Sylvie Lacombe,866,21,"",""
14001,130468,The Arc en Ciel in Veere,866,21,"",""
14002,130928,"The Bate in the Setting Sun, Saint Clair",866,21,"",""
14003,130919,The Burning Hour,866,21,"",""
14004,130523,The Canal in Flanders in Sad Weather,866,21,"",5
14005,130710,The Lady in White,866,21,"",""
14006,30270,The Man on the Tiller,866,21,"",""
14007,130622,The Mediterranean at Le Lavandou,866,21,"",""
14008,130479,"The Pointe du Rossignol, Cap Layet",866,21,"",16
14009,130490,The Pointe du Rossignol,866,21,"",16
14010,130910,The Rest of the Model,866,21,"",12
14011,130512,The Sambre Valley,866,21,"",""
14012,130809,Vase of Flowers (Buttercups),866,21,"",6
14013,130982,"Villas View through the Eucalyptus, La Mortola",866,21,"",15
14014,130666,Woman In The Mirror,866,21,"",""
14015,130776,"Yellow Roses, Persimmon and Mimosas",866,21,"",6
14016,130688,Young Lady Reading,866,21,"",""
14017,130838,Young Woman in Green Dress,866,21,"",""
14018,130699,Young Woman on the Edge of the Greve,866,21,"",""
14019,18877,Portrait of William H. MacDowell,883,11,"",3
14020,18881,Professor William Woolsey Johnson,883,11,"",""
14021,18883,Pushing for Rail,883,11,35,""
14022,18885,Rail Shooting on the Delaware,883,11,"",""
14023,18887,Sailboats Racing on the Delaware,883,11,67,""
14024,18889,Sailing,883,11,67,""
14025,18891,Salutat,883,11,"",""
14026,18893,Self-Portrait,883,11,"",3
14027,18895,Signora Gomez d"Arza,883,11,35,""
14028,18897,Starting Out After Rail,883,11,"",""
14029,18899,Taking the Count,883,11,"",""
14030,18905,The Artist"s Wife and His Setter Dog,883,11,35,20
14031,18907,The Biglin Brothers Racing,883,11,46,""
14032,18911,The Cello Player,883,11,"",""
14033,18913,The Chess Players,883,11,35,""
14034,18915,The Concert Singer,883,11,67,17
14035,18917,The Crucifixion,883,11,67,10
14036,18919,The Dancing Lesson,883,11,"",""
14037,171337,The Gross Clinic,883,11,"",""
14038,18921,The Oarsmen,883,11,"",""
14039,18923,"The Oboe Player, Portrait of Benjamin Sharp",883,11,67,3
14040,18925,The Pair Oared Shell,883,11,67,""
